keyword,tweet,clean_tokens,clean_text,lex_score,lex_label,ml_label
gojek,"Klaim vc di halaman restoo🥳
siapa tau akunnya wangii✨️
👍 https://t.co/OjyYGLGAQg

gofood grabfood shopeefood kode promo go grab shopee food diskon voucher daget gojek https://t.co/hgoNCClHDI","['klaim', 'vc', 'halaman', 'restoo', 'tau', 'akun', 'wangi', 'gofood', 'grabfood', 'shopeefood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'diskon', 'voucher', 'daget', 'gojek']",klaim vc halaman restoo tau akun wangi gofood grabfood shopeefood kode promo go grab shopee food diskon voucher daget gojek,4.0,positive,positive
gojek,"Pas bgt tadi pagi w lewat stasiun palmerah (for the first time). Trs w mikir ni stasiun kenapa macet dah, padahal keretanya udh dikasih pager (i mean berarti kan bukan karna kereta lewat). Ternyata... Banyak beud gojek yg nunggu😭 https://t.co/AW026L6dug","['pas', 'bgt', 'pagi', 'stasiun', 'palmerah', 'first', 'time', 'trs', 'mikir', 'ni', 'stasiun', 'macet', 'dah', 'kereta', 'udh', 'kasih', 'pager', 'mean', 'karna', 'kereta', 'beud', 'gojek', 'yg', 'nunggu']",pas bgt pagi stasiun palmerah first time trs mikir ni stasiun macet dah kereta udh kasih pager mean karna kereta beud gojek yg nunggu,-1.0,negative,neutral
gojek,"‼️ Voucher diskon 100% max 40rb! Bisa semua resto ✨

Klaim di resto ini sebelum habis 👇👇👇
https://t.co/p9LzoEogsv
https://t.co/p9LzoEogsv

t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/ps6joognEw","['', 'voucher', 'diskon', '100', 'max', '40rb', 'resto', 'klaim', 'resto', 'habis', 'gofood', 'grabfood', 'shopeefood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'gojek', 'daget', 'gratis', 'ongkir', 'thr', 'dana', 'kaget']", voucher diskon 100 max 40rb resto klaim resto habis gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget,6.0,positive,positive
gojek,"Ada potongan Moon Chicken 🥳 klaim voucher nya di halaman resto (siapa tau hoki) ✨️
👍 https://t.co/gwckoCbPef

Diskon gofood grabfood shopeefood kode promo go grab shopee food daget gojek thr shopeepay https://t.co/jSptYGXFlV","['potong', 'moon', 'chicken', 'klaim', 'voucher', 'halaman', 'resto', 'tau', 'hoki', '', 'diskon', 'gofood', 'grabfood', 'shopeefood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'daget', 'gojek', 'thr', 'shopeepay']",potong moon chicken klaim voucher halaman resto tau hoki  diskon gofood grabfood shopeefood kode promo go grab shopee food daget gojek thr shopeepay,6.0,positive,positive
gojek,"kayak tadi pagi baru banget kejadian. sampe stasiun jam 7.03, udah telat ngejar mrt yg 7.04 alhasil pesen gojek. Langsung dapet, tp ditunggu 9 menit malah menjauh drivernya. Trs ngechat 'maaf bgt cuma bawa helm 1' alias ga mungkin kalo ngojol di jkt tp cuma bawa helm buat dia aja","['kayak', 'pagi', 'banget', 'jadi', 'sampe', 'stasiun', 'jam', '703', 'udah', 'telat', 'ngejar', 'mrt', 'yg', '704', 'alhasil', 'sen', 'gojek', 'langsung', 'dapet', 'tp', 'tunggu', 'menit', 'jauh', 'drivernya', 'trs', 'ngechat', 'maaf', 'bgt', 'bawa', 'helm', 'alias', 'nggak', 'ngojol', 'jkt', 'tp', 'bawa', 'helm']",kayak pagi banget jadi sampe stasiun jam 703 udah telat ngejar mrt yg 704 alhasil sen gojek langsung dapet tp tunggu menit jauh drivernya trs ngechat maaf bgt bawa helm alias nggak ngojol jkt tp bawa helm,-1.5,negative,negative
gojek,"WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless 🤤🍗🐔

‼️ Klaim voucher nya disini sebelum habis 👇👇
https://t.co/D3iHNzk5AI
https://t.co/D3iHNzk5AI

daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/y3k2ytSuqE","['wingstop', 'shopeefood', 'diskon', '5k', 'combo', 'boneless', '', 'klaim', 'voucher', 'habis', 'daget', 'gofood', 'grabfood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'sfood', 'voucher', 'gojek', 'thr', 'shopeepay']",wingstop shopeefood diskon 5k combo boneless  klaim voucher habis daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay,6.0,positive,positive
gojek,"Dari Pada Blonde Creamy Latte DISKON jadi 2K-an aja bisa pick up ✨

‼️ Klaim voucher-nya di sini sebelum habis 👇👇
https://t.co/4uue6niSc7
https://t.co/4uue6niSc7

t. daget gofood grabfood kode promo go grab shopee food jerome sfood gojek kopi https://t.co/oFXBHlCBfT","['blonde', 'creamy', 'latte', 'diskon', '2kan', 'pick', '', 'klaim', 'vouchernya', 'habis', 'daget', 'gofood', 'grabfood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'jerome', 'sfood', 'gojek', 'kopi']",blonde creamy latte diskon 2kan pick  klaim vouchernya habis daget gofood grabfood kode promo go grab shopee food jerome sfood gojek kopi,3.0,positive,positive
gojek,gojek tersedih yg gue naikin selama gue hidup adalah gojek pcx td sore 😔☹️,"['gojek', 'sedih', 'yg', 'gue', 'naikin', 'gue', 'hidup', 'gojek', 'pcx', 'sore', '']",gojek sedih yg gue naikin gue hidup gojek pcx sore ,0.0,neutral,neutral
gojek,"Ada yang ngelaporin pramugari kai disangka pacaran depan umum padahal cuma lagi nunggu kereta.

Ada yang ngelaporin driver gojek ngecancel orderan padahal dia aja pesennya pas belum keluar stasiun.

Ni twitter emang udah diisi orang-orang bejat apa gimana?","['ngelaporin', 'pramugari', 'kai', 'sangka', 'pacar', 'nunggu', 'kereta', 'ngelaporin', 'driver', 'gojek', 'ngecancel', 'order', 'sen', 'pas', 'stasiun', 'ni', 'twitter', 'emang', 'udah', 'isi', 'orangorang', 'bejat', 'gimana']",ngelaporin pramugari kai sangka pacar nunggu kereta ngelaporin driver gojek ngecancel order sen pas stasiun ni twitter emang udah isi orangorang bejat gimana,-1.0,negative,negative
gojek,"@ruang_comment @aishiteRIE2124 Saya kmrn pake yg normal malah suruh pake yg hemat kata abangnya klo deket2 pke yg hemat aja , jdi skrg pake yg hemat grab / gojek","['kmrn', 'pake', 'yg', 'normal', 'suruh', 'pake', 'yg', 'hemat', 'abang', 'deket2', 'pke', 'yg', 'hemat', 'jdi', 'skrg', 'pake', 'yg', 'hemat', 'grab', 'gojek']",kmrn pake yg normal suruh pake yg hemat abang deket2 pke yg hemat jdi skrg pake yg hemat grab gojek,3.0,positive,positive
gojek,sumpah tiap balik jam segini tuh naik gojek bawaannya kalo abis dr lampu merah jalan udh kaya mau kepental ke belakang anjir,"['sumpah', 'jam', 'gin', 'tuh', 'gojek', 'bawa', 'abis', 'dr', 'lampu', 'merah', 'jalan', 'udh', 'kaya', 'pental', 'anjir']",sumpah jam gin tuh gojek bawa abis dr lampu merah jalan udh kaya pental anjir,-1.0,negative,negative
gojek,"W klo beli makan klo gk sopipud ya grabpud, gojek medit skrng","['beli', 'makan', 'nggak', 'sopipud', 'ya', 'grabpud', 'gojek', 'medit', 'skrng']",beli makan nggak sopipud ya grabpud gojek medit skrng,-0.5,negative,negative
gojek,"jahat bgt sumpah.. klo mau nyaman, ada gocar, gojek, grab atau pke kendaraan sndiri kan bisa. transportasi umum kan buat smua orang bkn buat lo doang 🫵","['jahat', 'bgt', 'sumpah', 'nyaman', 'gocar', 'gojek', 'grab', 'pke', 'kendara', 'sndiri', 'transportasi', 'smua', 'orang', 'bkn', 'lo', 'doang']",jahat bgt sumpah nyaman gocar gojek grab pke kendara sndiri transportasi smua orang bkn lo doang,0.0,neutral,neutral
gojek,"Berikut info driver, chat driver dan chat CS Gojek. https://t.co/wqDy174GUx","['info', 'driver', 'chat', 'driver', 'chat', 'cs', 'gojek']",info driver chat driver chat cs gojek,0.0,neutral,neutral
gojek,"Aku sampe rumah ku telfon terus terusan driver sampe chat CS Gojek open ticket juga, cuma sampai sekarang blum ada kabar baik dari pihak driver dan Gojek. Aku mengakui ini pure keteledoran aku sendiri, tapi apa salahnya masih ada orang baik mau membantu ..","['sampe', 'rumah', 'ku', 'telfon', 'terus', 'driver', 'sampe', 'chat', 'cs', 'gojek', 'open', 'ticket', 'blum', 'kabar', 'driver', 'gojek', 'aku', 'pure', 'teledor', 'salah', 'orang', 'bantu']",sampe rumah ku telfon terus driver sampe chat cs gojek open ticket blum kabar driver gojek aku pure teledor salah orang bantu,-1.0,negative,negative
gojek,"Do Your Magic PLEASE!! Temen-temen aku baru dapet musibah atas keteledoran diri sendiri, ketinggalan dompet di gocar :"")  #helpme #doyourmagic #gojek #gocar #jakarta","['magic', 'please', 'tementemen', 'dapet', 'musibah', 'teledor', 'tinggal', 'dompet', 'gocar', 'helpme', 'doyourmagic', 'gojek', 'gocar', 'jakarta']",magic please tementemen dapet musibah teledor tinggal dompet gocar helpme doyourmagic gojek gocar jakarta,0.0,neutral,neutral
gojek,"Mmm no, beda akun beda wanginya. Aku pake SF kalau ada disc. 40-60%/24rb keatas. Dibawah 20rb an aku ga pake. Paling cari di Gojek, yg diatas 48% (aku utamain yg ada disc. + nya jg). Itupun mesti bandingin lagi sama akun suami. Akun Grab aku bau, jarang promo, ga dipake.","['mmm', 'beda', 'akun', 'beda', 'wangi', 'pake', 'sf', 'disc', '406024rb', 'atas', 'bawah', '20rb', 'nggak', 'pake', 'cari', 'gojek', 'yg', 'atas', '48', 'utamain', 'yg', 'disc', 'jg', 'itu', 'mesti', 'bandingin', 'akun', 'suami', 'akun', 'grab', 'bau', 'jarang', 'promo', 'nggak', 'dipake']",mmm beda akun beda wangi pake sf disc 406024rb atas bawah 20rb nggak pake cari gojek yg atas 48 utamain yg disc jg itu mesti bandingin akun suami akun grab bau jarang promo nggak dipake,-1.0,negative,negative
gojek,"@laalaafun @cassiocpeia @gtauadasiapadmn Rating akun kita as costumer ka Kalo di gojek driver bisa ngasih rating ke penumpang dan cuma bisa diliat driver","['rating', 'akun', 'costumer', 'ka', 'gojek', 'driver', 'ngasih', 'rating', 'tumpang', 'liat', 'driver']",rating akun costumer ka gojek driver ngasih rating tumpang liat driver,0.0,neutral,neutral
gojek,@BacktoGlory21 @UncoverSakti @krougee Simpelnya kang gojek ini gaada beking sekuat bobbo,"['simpel', 'kang', 'gojek', 'gaada', 'beking', 'kuat', 'bobbo']",simpel kang gojek gaada beking kuat bobbo,-1.0,negative,negative
gojek,"@Ordinaryjhonny memangg sopiput adalah penolong, bedanya bisa 20-30rb sendiri dibanding sm gojek/grab, malah kl gojek/grab tu mesti beli banyak gitulo br dapet promo, sedangkan sopiput beli satu item aja udah dapet diskon, love sekebon buat sopiputt","['memangg', 'sopiput', 'tolong', 'beda', '2030rb', 'banding', 'sm', 'gojekgrab', 'kl', 'gojekgrab', 'tu', 'mesti', 'beli', 'gitulo', 'br', 'dapet', 'promo', 'sopiput', 'beli', 'item', 'udah', 'dapet', 'diskon', 'love', 'kebon', 'sopiputt']",memangg sopiput tolong beda 2030rb banding sm gojekgrab kl gojekgrab tu mesti beli gitulo br dapet promo sopiput beli item udah dapet diskon love kebon sopiputt,2.0,positive,positive
gojek,Terima kasih kepada semua driver gojek malem ku yang selalu ngebut tiap nganter pulang di atas jam 9 malem yall are heros frfr,"['terima', 'kasih', 'driver', 'gojek', 'malem', 'ku', 'ngebut', 'nganter', 'pulang', 'jam', 'malem', 'yall', 'heros', 'frfr']",terima kasih driver gojek malem ku ngebut nganter pulang jam malem yall heros frfr,0.0,neutral,neutral
gojek,"@Ordinaryjhonny Gak. Paling murah gofood (kalau langganan gojek plus).
Kalau shopeefood tetap mahal meskipun langganan voucher.
Grabfood paling gak jelas pakai vouchernya.","['gak', 'murah', 'gofood', 'langgan', 'gojek', 'plus', 'shopeefood', 'mahal', 'langgan', 'voucher', 'grabfood', 'gak', 'pakai', 'vouchernya']",gak murah gofood langgan gojek plus shopeefood mahal langgan voucher grabfood gak pakai vouchernya,-1.0,negative,negative
gojek,@ruang_comment @aishiteRIE2124 Gojek sekarang bukan buat kaum mendang Meding Bambang,"['gojek', 'kaum', 'dang', 'meding', 'bambang']",gojek kaum dang meding bambang,0.0,neutral,neutral
gojek,"kon nek pesen gojek, pastikno kon wes nde lokasi titik temu, ojok kon pesen pas sek beres-beres atau sek nde jeding, tapi pas kon wes nde titik iku. ojok kemontol dadi lanang, kakean ngespill koyok banci","['kon', 'nek', 'sen', 'gojek', 'pastikno', 'kon', 'wes', 'nde', 'lokasi', 'titik', 'temu', 'ojok', 'kon', 'sen', 'pas', 'sek', 'beresberes', 'sek', 'nde', 'jeding', 'pas', 'kon', 'wes', 'nde', 'titik', 'iku', 'ojok', 'kemontol', 'dadi', 'lanang', 'kakean', 'ngespill', 'koyok', 'banci']",kon nek sen gojek pastikno kon wes nde lokasi titik temu ojok kon sen pas sek beresberes sek nde jeding pas kon wes nde titik iku ojok kemontol dadi lanang kakean ngespill koyok banci,0.0,neutral,neutral
gojek,Gojek babi ngeselin,"['gojek', 'babi', 'ngeselin']",gojek babi ngeselin,0.0,neutral,neutral
gojek,tp kl udh scroll gojek tuh lgsg kenyang anjr,"['tp', 'kl', 'udh', 'scroll', 'gojek', 'tuh', 'lgsg', 'kenyang', 'anjr']",tp kl udh scroll gojek tuh lgsg kenyang anjr,0.0,neutral,neutral
gojek,@vibemuted rilllll klo ga ada gojek hidup gue gimana coba😭😭😭,"['rilllll', 'nggak', 'gojek', 'hidup', 'gue', 'gimana', 'coba']",rilllll nggak gojek hidup gue gimana coba,-0.5,negative,negative
gojek,"Mesen pas udah di lokasi, driver Grab / Gojek bukan supir pribadimu. Udah dia yg salah, nyolot pula, tolol. https://t.co/g3ZurqPsyN","['mesen', 'pas', 'udah', 'lokasi', 'driver', 'grab', 'gojek', 'supir', 'pribadi', 'udah', 'yg', 'salah', 'nyolot', 'tolol']",mesen pas udah lokasi driver grab gojek supir pribadi udah yg salah nyolot tolol,-3.0,negative,negative
gojek,@tubirfess Namanya transportasi umum nderr. Kalo ga mau gini mah naik gojek aja.,"['nama', 'transportasi', 'nderr', 'nggak', 'gin', 'mah', 'gojek', 'aja']",nama transportasi nderr nggak gin mah gojek aja,-0.5,negative,negative
gojek,gojek lemot bgt si update tracking drivernya,"['gojek', 'lot', 'bgt', 'si', 'update', 'tracking', 'drivernya']",gojek lot bgt si update tracking drivernya,0.0,neutral,neutral
gojek,"@Ordinaryjhonny kalo buat sendiri iya, tp kalo buat berdua atau banyakan gojek lebi murahh","['iya', 'tp', 'dua', 'banyak', 'gojek', 'lebi', 'murahh']",iya tp dua banyak gojek lebi murahh,0.0,neutral,neutral
gojek,kabarin gua kalo nakoa malang udh ada milkbun nya di shopee atau gojek,"['kabarin', 'gua', 'nakoa', 'malang', 'udh', 'milkbun', 'shopee', 'gojek']",kabarin gua nakoa malang udh milkbun shopee gojek,0.0,neutral,neutral
gojek,@Ordinaryjhonny kalo di tangsel aku lebih ke gojek yg promonya gedee,"['tangsel', 'gojek', 'yg', 'promonya', 'gedee']",tangsel gojek yg promonya gedee,0.0,neutral,neutral
gojek,@adnardn Raja sedang memantau rakyat sambil memesan gojek hemat🫡✨,"['raja', 'pantau', 'rakyat', 'mes', 'gojek', 'hemat']",raja pantau rakyat mes gojek hemat,1.0,positive,positive
gojek,@Ordinaryjhonny tp gojek klo baru promo jauh murah jirrr asal akunnya lebih dr 1🙏🏻,"['tp', 'gojek', 'promo', 'murah', 'jirrr', 'akun', 'dr']",tp gojek promo murah jirrr akun dr,0.0,neutral,negative
gojek,"Ada apa si orang2 yang demen suruh nunggu gojek
Kata gue apa susahnya si lo pesen pas udah sampe titik

Heran.","['si', 'orang2', 'demen', 'suruh', 'nunggu', 'gojek', 'gue', 'susah', 'si', 'lo', 'sen', 'pas', 'udah', 'sampe', 'titik', 'heran']",si orang2 demen suruh nunggu gojek gue susah si lo sen pas udah sampe titik heran,-1.0,negative,negative
gojek,"@ruang_comment @aishiteRIE2124 Di gojek, drivernya ada tombol matiin gojek hemat, meski tu driver depan mata bejibun, klo mereka ga hidupin yg hemat ya ga bakalan masuk.","['gojek', 'drivernya', 'tombol', 'matiin', 'gojek', 'hemat', 'tu', 'driver', 'mata', 'bejibun', 'nggak', 'hidupin', 'yg', 'hemat', 'ya', 'nggak', 'masuk']",gojek drivernya tombol matiin gojek hemat tu driver mata bejibun nggak hidupin yg hemat ya nggak masuk,0.0,neutral,positive
gojek,INI AMANG GOJEK NYA SPEK RACING KAHHH,"['amang', 'gojek', 'spek', 'racing', 'kahhh']",amang gojek spek racing kahhh,0.0,neutral,neutral
gojek,@bihunnyamnyam gojek mana yg tembus 100juta bjir amat itu orang,"['gojek', 'yg', 'tembus', '100juta', 'bjir', 'orang']",gojek yg tembus 100juta bjir orang,0.0,neutral,neutral
gojek,"hallo! aku masih open nokos sampe maleman yaa, ready nokos wa, gojek, kopken, ovo, dana, grab, tokped, tiktok dan apk lainnya yaa! fastrespon ke wa yaa💖 #zonauang","['hallo', 'open', 'nokos', 'sampe', 'maleman', 'yaa', 'ready', 'nokos', 'wa', 'gojek', 'kopken', 'ovo', 'dana', 'grab', 'tokped', 'tiktok', 'apk', 'yaa', 'fastrespon', 'wa', 'yaa', 'zonauang']",hallo open nokos sampe maleman yaa ready nokos wa gojek kopken ovo dana grab tokped tiktok apk yaa fastrespon wa yaa zonauang,0.0,neutral,neutral
gojek,"Biasain pesen gojek waktu LO udah sampe di titik, karena waktu abangnya adalah duit bagi dia. Keluar gate stasiun selalu ngantre anjg dan itu gak sedetik dua detik, minimal pake otaknya sebelum mutus rezeki orang dengan komplain karena kegoblokan lo sendiri https://t.co/Z7UUcS7bZD","['biasain', 'sen', 'gojek', 'lo', 'udah', 'sampe', 'titik', 'abang', 'duit', 'gate', 'stasiun', 'ngantre', 'anjg', 'gak', 'detik', 'detik', 'minimal', 'pake', 'otak', 'mutus', 'rezeki', 'orang', 'komplain', 'goblok', 'lo']",biasain sen gojek lo udah sampe titik abang duit gate stasiun ngantre anjg gak detik detik minimal pake otak mutus rezeki orang komplain goblok lo,-1.0,negative,neutral
gojek,@magenfoxyta @ainurohman Gojek nya mah gapapa,"['gojek', 'mah', 'gapapa']",gojek mah gapapa,0.0,neutral,neutral
gojek,"Tergantung sih, kalau event biasanya grab lebih banyak potongan nya di gue, kalau lagi beruntung gojek kepotong bisa sampe 80%, tapi kalau iseng jajan nominal kecil better shopeefood

Yang pasti selalu bandingin ketiga nya dulu sebelum gas pesen wkwkwk","['gantung', 'sih', 'event', 'grab', 'potong', 'gue', 'untung', 'gojek', 'potong', 'sampe', '80', 'iseng', 'jajan', 'nominal', 'better', 'shopeefood', 'bandingin', 'tiga', 'gas', 'sen', 'wkwkwk']",gantung sih event grab potong gue untung gojek potong sampe 80 iseng jajan nominal better shopeefood bandingin tiga gas sen wkwkwk,2.0,positive,positive
gojek,"@onsafval demi Allah iya anjir nge prank gojek, baterai tinggal 1%, udah di suruh pulang tapi masih di jkt","['allah', 'iya', 'anjir', 'nge', 'prank', 'gojek', 'baterai', 'tinggal', 'udah', 'suruh', 'pulang', 'jkt']",allah iya anjir nge prank gojek baterai tinggal udah suruh pulang jkt,-1.0,negative,negative
gojek,@miawxl gojek yang paling setia🫰🏼🫰🏼,"['gojek', 'setia']",gojek setia,1.0,positive,neutral
gojek,mau keliling sm abang gojek biar bisa nangis di jalan,"['keliling', 'sm', 'abang', 'gojek', 'biar', 'nang', 'jalan']",keliling sm abang gojek biar nang jalan,0.0,neutral,neutral
gojek,"plis dia gojek, bukan supir pribadi lo https://t.co/rVC5YHjPq4","['plis', 'gojek', 'supir', 'pribadi', 'lo']",plis gojek supir pribadi lo,0.0,neutral,neutral
gojek,"@6_arung Kalau di kreta banyak kayak gini, belum juga nyampe lokasi udah pesen gojeknya. Sempet ngeliat juga yang baru jalan dari jurang mangu langsung pesen gojek di sudimara. Ampun emang.","['kreta', 'kayak', 'gin', 'nyampe', 'lokasi', 'udah', 'sen', 'gojek', 'sempet', 'ngeliat', 'jalan', 'jurang', 'mangu', 'langsung', 'sen', 'gojek', 'sudimara', 'ampun', 'emang']",kreta kayak gin nyampe lokasi udah sen gojek sempet ngeliat jalan jurang mangu langsung sen gojek sudimara ampun emang,0.0,neutral,neutral
gojek,Yah klo di Cancel sisa Order lagi kan. Klo lo aja nggak bisa nunggu kenapa mereka mesti nunggu lo kayak Raja gitu? Mesen gojek jg ada mannernya woiy. Malu2in aja https://t.co/ySjn0vHKYZ,"['yah', 'cancel', 'sisa', 'order', 'lo', 'nggak', 'nunggu', 'mesti', 'nunggu', 'lo', 'kayak', 'raja', 'gitu', 'mesen', 'gojek', 'mannernya', 'woiy', 'malu2in']",yah cancel sisa order lo nggak nunggu mesti nunggu lo kayak raja gitu mesen gojek mannernya woiy malu2in,-2.5,negative,negative
gojek,"Gue pikir abang gojek ngajak ngomong gue, ternyata dia NYANYI 😂 duh maaf bang, w rada budeg kalo di jalanan 🤣🤣🤣","['gue', 'pikir', 'abang', 'gojek', 'ngajak', 'ngomong', 'gue', 'nyanyi', 'duh', 'maaf', 'bang', 'rada', 'budeg', 'jalan', '']",gue pikir abang gojek ngajak ngomong gue nyanyi duh maaf bang rada budeg jalan ,0.0,neutral,neutral
gojek,"Guys ke gojek skrngg, buka godinein, yoshinoya diskon 50%😭

Segini banyak under 100k https://t.co/ulJOByaxR9","['guys', 'gojek', 'skrngg', 'buka', 'godinein', 'yoshinoya', 'diskon', '50', 'gin', '100k']",guys gojek skrngg buka godinein yoshinoya diskon 50 gin 100k,1.0,positive,positive
gojek,TAKUT BGT JIR gua lewat kalimalang naik gojek hampir kesepak spion TRUK COK😭😭ya tuhan nyawa aku merosot 40%😭,"['takut', 'bgt', 'jir', 'gua', 'kalimalang', 'gojek', 'sepak', 'spion', 'truk', 'cokya', 'tuhan', 'nyawa', 'merosot', '40']",takut bgt jir gua kalimalang gojek sepak spion truk cokya tuhan nyawa merosot 40,0.0,neutral,neutral
